age;job;marital;education;default;balance;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;deposit
41;blue-collar;married;basic.9y;unknown;1612;no;no;telephone;may;mon;457;4;353;0;nonexistent;no
34;blue-collar;single;basic.6y;unknown;911;yes;no;telephone;may;mon;891;1;21;0;nonexistent;no
57;retired;single;high.school;no;27;no;no;telephone;may;mon;53;1;305;0;nonexistent;no
50;blue-collar;married;high.school;unknown;6;no;no;telephone;may;mon;326;1;-1;0;nonexistent;no
57;retired;single;high.school;no;253;yes;yes;telephone;may;mon;507;1;-1;0;nonexistent;no
32;blue-collar;married;basic.4y;unknown;705;no;no;telephone;may;mon;1083;2;35;0;nonexistent;no
44;blue-collar;married;basic.4y;no;109;yes;yes;telephone;may;mon;123;2;10;0;nonexistent;no
57;retired;single;high.school;no;23878;unknown;unknown;telephone;may;mon;1266;1;97;0;nonexistent;no
46;technician;married;basic.9y;no;3399;no;no;telephone;may;mon;171;6;97;0;nonexistent;no
44;services;married;basic.4y;unknown;79;yes;no;telephone;may;mon;160;4;-1;0;nonexistent;no
32;blue-collar;single;basic.9y;no;243;no;no;telephone;may;mon;178;2;-1;0;nonexistent;no
41;entrepreneur;married;basic.6y;no;138;no;no;telephone;may;mon;156;3;285;0;nonexistent;no
38;unemployed;married;basic.9y;unknown;1317;no;no;telephone;may;mon;200;2;-1;0;nonexistent;no
33;technician;married;basic.9y;no;2714;no;no;telephone;may;mon;154;2;287;0;nonexistent;no
30;blue-collar;single;basic.9y;no;17964;yes;yes;telephone;may;mon;163;4;96;0;nonexistent;no
37;blue-collar;divorced;basic.4y;unknown;846;yes;no;telephone;may;mon;391;1;-1;0;nonexistent;no
51;blue-collar;married;basic.9y;no;326;no;no;telephone;may;mon;470;1;-1;0;nonexistent;no
52;management;married;university.degree;unknown;100;no;no;telephone;may;mon;268;4;-1;0;nonexistent;no
39;blue-collar;married;basic.9y;no;304;no;no;telephone;may;mon;793;5;-1;0;nonexistent;no
50;management;married;basic.9y;no;39;no;no;telephone;may;mon;219;4;-1;0;nonexistent;no
53;retired;divorced;basic.4y;no;312;no;no;telephone;may;mon;460;1;98;0;nonexistent;no
51;technician;married;professional.course;no;906;yes;yes;telephone;may;mon;246;1;-1;0;nonexistent;no
40;admin.;single;university.degree;no;524;yes;no;telephone;may;mon;194;3;-1;0;nonexistent;no
55;blue-collar;married;basic.4y;unknown;1081;yes;no;telephone;may;mon;413;1;-1;0;nonexistent;no
42;unemployed;married;basic.4y;unknown;983;yes;no;telephone;may;mon;574;6;-1;0;nonexistent;no
47;admin.;divorced;university.degree;no;2232;yes;no;telephone;may;mon;256;4;103;0;nonexistent;no
33;blue-collar;married;basic.9y;unknown;1967;yes;no;telephone;may;mon;88;2;212;0;nonexistent;no
37;self-employed;divorced;university.degree;no;1406;yes;yes;telephone;may;mon;146;1;-1;0;nonexistent;no
37;self-employed;divorced;university.degree;no;157;yes;no;telephone;may;mon;596;1;-1;0;nonexistent;no
45;blue-collar;married;basic.4y;unknown;0;yes;no;telephone;may;mon;170;2;-1;0;nonexistent;no
30;admin.;single;high.school;no;2509;unknown;unknown;telephone;may;mon;139;1;97;0;nonexistent;no
30;admin.;single;high.school;no;1368;no;no;telephone;may;mon;577;1;41;0;nonexistent;no
38;blue-collar;married;basic.6y;no;3076;no;no;telephone;may;mon;177;3;-1;0;nonexistent;no
31;services;married;high.school;no;7818;yes;no;telephone;may;mon;335;1;-1;0;nonexistent;no
48;blue-collar;married;basic.9y;no;4118;yes;no;telephone;may;mon;262;2;-1;0;nonexistent;no
29;admin.;single;high.school;no;760;yes;no;telephone;may;mon;115;1;89;0;nonexistent;no
44;blue-collar;married;basic.9y;unknown;277;yes;no;telephone;may;mon;136;4;-1;0;nonexistent;no
38;blue-collar;single;basic.9y;unknown;253;yes;no;telephone;may;mon;289;3;-1;0;nonexistent;no
48;blue-collar;married;basic.9y;no;602;yes;no;telephone;may;mon;529;2;90;0;nonexistent;no
41;blue-collar;married;basic.4y;no;473;yes;no;telephone;may;mon;247;2;-1;0;nonexistent;no
32;services;married;high.school;no;1167;unknown;unknown;telephone;may;mon;72;2;-1;0;nonexistent;no
56;admin.;married;high.school;no;343;yes;no;telephone;may;mon;166;2;-1;0;nonexistent;no
39;technician;married;university.degree;no;1808;yes;no;telephone;may;mon;320;3;95;0;nonexistent;no
33;technician;married;professional.course;no;1199;yes;no;telephone;may;mon;307;4;-1;0;nonexistent;no
31;admin.;married;high.school;no;70;no;no;telephone;may;mon;220;3;-1;0;nonexistent;no
54;retired;divorced;professional.course;no;1723;no;no;telephone;may;mon;241;3;-1;0;nonexistent;no
26;services;divorced;professional.course;no;1323;no;no;telephone;may;mon;241;1;-1;0;nonexistent;no
54;blue-collar;married;professional.course;unknown;2552;yes;yes;telephone;may;mon;198;3;293;0;nonexistent;no
45;management;married;professional.course;no;2613;no;no;telephone;may;mon;98;2;-1;0;nonexistent;no
41;blue-collar;divorced;basic.6y;no;0;yes;no;telephone;may;mon;391;2;-1;0;nonexistent;no
35;admin.;single;university.degree;no;938;no;yes;telephone;may;mon;126;2;-1;0;nonexistent;no
28;admin.;married;high.school;no;284;yes;no;telephone;may;mon;55;2;-1;0;nonexistent;no
34;self-employed;married;university.degree;no;1059;yes;yes;telephone;may;mon;86;4;-1;0;nonexistent;no
57;retired;single;high.school;no;1684;no;no;telephone;may;mon;166;2;-1;0;nonexistent;no
35;admin.;married;high.school;unknown;534;no;no;telephone;may;mon;66;4;-1;0;nonexistent;no
39;technician;married;basic.6y;no;293;no;yes;telephone;may;mon;155;3;90;0;nonexistent;no
30;services;married;professional.course;unknown;262;no;no;telephone;may;mon;311;3;-1;0;nonexistent;no
35;blue-collar;married;basic.9y;no;0;no;no;telephone;may;mon;63;5;81;0;nonexistent;no
58;management;married;university.degree;no;2367;no;no;telephone;may;mon;236;10;38;0;nonexistent;no
34;blue-collar;married;basic.9y;no;31;no;yes;telephone;may;mon;92;3;-1;0;nonexistent;no
29;management;single;university.degree;no;3842;yes;no;telephone;may;mon;253;2;-1;0;nonexistent;no
37;admin.;married;basic.4y;no;3343;yes;no;telephone;may;mon;65;1;-1;0;nonexistent;no
25;blue-collar;married;basic.9y;no;804;yes;no;telephone;may;mon;41;1;-1;0;nonexistent;no
31;blue-collar;married;basic.9y;no;1011;unknown;unknown;telephone;may;mon;163;2;-1;0;nonexistent;no
56;admin.;married;basic.9y;unknown;-528;no;no;telephone;may;mon;10;11;-1;0;nonexistent;no
39;services;married;professional.course;no;1840;no;no;telephone;may;mon;221;1;28;0;nonexistent;no
27;blue-collar;married;basic.9y;unknown;1451;no;no;telephone;may;mon;484;3;-1;0;nonexistent;no
52;management;married;university.degree;unknown;2351;no;no;telephone;may;mon;467;5;84;0;nonexistent;no
39;technician;married;university.degree;no;1623;yes;no;telephone;may;mon;241;3;-1;0;nonexistent;no
34;management;single;university.degree;no;597;no;no;telephone;may;mon;248;2;-1;0;nonexistent;no
47;services;divorced;high.school;no;611;no;no;telephone;may;mon;198;3;-1;0;nonexistent;no
31;blue-collar;married;basic.6y;no;313;yes;no;telephone;may;mon;212;2;96;0;nonexistent;no
33;admin.;married;high.school;no;1954;yes;yes;telephone;may;mon;115;4;-1;0;nonexistent;no
36;blue-collar;married;basic.6y;unknown;307;no;no;telephone;may;mon;58;7;-1;0;nonexistent;no
31;services;single;high.school;no;7968;unknown;unknown;telephone;may;mon;456;6;-1;0;nonexistent;no
36;blue-collar;married;basic.6y;unknown;2160;yes;no;telephone;may;mon;145;4;-1;0;nonexistent;no
57;blue-collar;married;basic.4y;unknown;1005;yes;no;telephone;may;mon;300;3;-1;0;nonexistent;no
41;management;married;high.school;no;1988;no;no;telephone;may;mon;264;2;67;0;nonexistent;no
40;admin.;married;basic.9y;unknown;1117;yes;yes;telephone;may;mon;184;4;-1;0;nonexistent;no
40;services;married;high.school;unknown;3370;yes;no;telephone;may;mon;177;4;-1;0;nonexistent;no
29;blue-collar;married;basic.9y;no;109;no;no;telephone;may;mon;65;5;-1;0;nonexistent;no
39;blue-collar;married;basic.9y;no;1376;no;no;telephone;may;mon;299;5;92;0;nonexistent;no
31;blue-collar;single;high.school;unknown;523;yes;no;telephone;may;mon;93;4;60;0;nonexistent;no
50;blue-collar;married;basic.4y;unknown;15161;yes;no;telephone;may;mon;22;5;120;0;nonexistent;no
47;blue-collar;married;basic.4y;no;653;unknown;unknown;telephone;may;mon;170;8;-1;0;nonexistent;no
37;admin.;married;unknown;no;64;no;no;telephone;may;mon;89;3;-1;0;nonexistent;no
37;admin.;married;high.school;no;1165;yes;no;telephone;may;mon;166;4;-1;0;nonexistent;no
32;unemployed;married;basic.9y;no;7019;unknown;unknown;telephone;may;mon;128;3;368;0;nonexistent;no
56;admin.;married;high.school;no;1568;yes;yes;telephone;may;mon;197;3;55;0;nonexistent;no
36;services;married;high.school;unknown;3109;yes;no;telephone;may;mon;395;3;-1;0;nonexistent;no
51;technician;married;professional.course;no;4987;yes;no;telephone;may;mon;220;2;113;0;nonexistent;no
47;blue-collar;divorced;basic.4y;no;189;no;yes;telephone;may;mon;298;2;-1;0;nonexistent;no
54;technician;married;university.degree;unknown;2467;no;yes;telephone;may;mon;123;7;-1;0;nonexistent;no
41;blue-collar;married;basic.4y;unknown;5887;no;no;telephone;may;mon;334;7;293;0;nonexistent;no
44;blue-collar;married;high.school;unknown;1354;yes;no;telephone;may;mon;73;3;-1;0;nonexistent;no
41;admin.;single;university.degree;unknown;23;yes;yes;telephone;may;mon;186;6;55;0;nonexistent;no
57;services;divorced;high.school;no;0;no;no;telephone;may;mon;78;3;-1;0;nonexistent;no
44;blue-collar;married;high.school;no;978;no;no;telephone;may;mon;13;5;71;0;nonexistent;no
42;admin.;single;unknown;no;294;no;no;telephone;may;mon;51;9;-1;0;nonexistent;no
46;admin.;divorced;university.degree;unknown;409;no;no;telephone;may;mon;303;3;86;0;nonexistent;no
35;services;married;high.school;no;261;no;no;telephone;may;mon;159;3;-1;0;nonexistent;no
54;unknown;married;unknown;unknown;27624;no;no;telephone;may;mon;103;8;-1;0;nonexistent;no
35;admin.;single;basic.4y;unknown;3846;no;no;telephone;may;mon;95;3;-1;0;nonexistent;no
37;technician;married;basic.9y;unknown;2913;yes;no;telephone;may;mon;46;3;195;0;nonexistent;no
52;housemaid;married;basic.4y;unknown;2240;yes;no;telephone;may;mon;84;3;-1;0;nonexistent;no
41;admin.;married;basic.9y;unknown;5;yes;no;telephone;may;mon;344;3;-1;0;nonexistent;no
31;technician;married;professional.course;no;150;no;no;telephone;may;mon;157;5;-1;0;nonexistent;no
40;blue-collar;divorced;basic.6y;no;882;no;no;telephone;may;mon;162;4;-1;0;nonexistent;no
45;entrepreneur;married;basic.9y;no;366;no;no;telephone;may;mon;249;4;-1;0;nonexistent;no
47;management;married;university.degree;no;1189;no;no;telephone;may;mon;24;12;-1;0;nonexistent;no
39;admin.;married;high.school;no;204;unknown;unknown;telephone;may;mon;185;4;-1;0;nonexistent;no
45;admin.;divorced;university.degree;unknown;637;yes;no;telephone;may;mon;212;5;119;0;nonexistent;no
26;admin.;single;high.school;no;2383;yes;no;telephone;may;mon;195;2;-1;0;nonexistent;no
36;blue-collar;single;basic.4y;no;1231;yes;no;telephone;may;mon;143;4;96;0;nonexistent;no
33;blue-collar;married;basic.9y;no;3340;no;no;telephone;may;mon;68;2;-1;0;nonexistent;no
38;management;married;university.degree;no;200;yes;no;telephone;may;mon;274;6;-1;0;nonexistent;no
50;blue-collar;married;basic.4y;unknown;48;yes;no;telephone;may;mon;152;5;-1;0;nonexistent;no
37;blue-collar;single;high.school;no;2786;no;no;telephone;may;mon;325;4;72;0;nonexistent;no
39;blue-collar;married;basic.9y;no;5313;no;no;telephone;may;mon;249;4;-1;0;nonexistent;no
36;admin.;single;high.school;no;201;yes;yes;telephone;may;mon;111;4;119;0;nonexistent;no
35;admin.;married;high.school;no;389;yes;no;telephone;may;mon;81;4;-1;0;nonexistent;no
31;blue-collar;married;basic.9y;no;3917;yes;no;telephone;may;mon;181;4;93;0;nonexistent;no
31;unemployed;single;professional.course;no;889;no;no;telephone;may;tue;92;2;85;0;nonexistent;no
32;blue-collar;married;basic.9y;no;481;no;no;telephone;may;tue;85;2;20;0;nonexistent;no
51;entrepreneur;divorced;unknown;no;810;yes;no;telephone;may;tue;141;6;-1;0;nonexistent;no
39;blue-collar;divorced;basic.9y;no;52;yes;no;telephone;may;tue;182;6;94;0;nonexistent;no
25;services;married;high.school;no;108;yes;no;telephone;may;tue;530;7;-1;0;nonexistent;no
40;housemaid;single;university.degree;no;684;no;no;telephone;may;tue;160;3;-1;0;nonexistent;no
28;services;married;high.school;no;2071;yes;no;telephone;may;tue;176;4;-1;0;nonexistent;no
29;management;married;university.degree;no;339;no;no;telephone;may;tue;134;2;-1;0;nonexistent;no
57;blue-collar;married;professional.course;unknown;572;unknown;unknown;telephone;may;tue;514;5;-1;0;nonexistent;no
53;blue-collar;married;basic.9y;unknown;1779;no;no;telephone;may;tue;181;5;-1;0;nonexistent;no
39;blue-collar;married;basic.9y;unknown;132;no;no;telephone;may;tue;504;4;-1;0;nonexistent;yes
60;technician;divorced;professional.course;unknown;22086;yes;no;telephone;may;tue;160;3;-1;0;nonexistent;no
42;blue-collar;married;basic.4y;unknown;0;no;no;telephone;may;tue;267;3;122;0;nonexistent;no
30;admin.;married;university.degree;no;205;yes;no;telephone;may;tue;907;2;-1;0;nonexistent;no
34;technician;married;university.degree;no;317;no;no;telephone;may;tue;200;1;80;0;nonexistent;no
43;technician;single;professional.course;no;4945;no;no;telephone;may;tue;139;1;119;0;nonexistent;no
38;blue-collar;married;basic.6y;no;419;yes;no;telephone;may;tue;147;1;-1;0;nonexistent;no
35;admin.;single;university.degree;no;1130;yes;no;telephone;may;tue;153;1;98;0;nonexistent;no
26;admin.;single;high.school;no;1662;no;no;telephone;may;tue;109;1;-1;0;nonexistent;no
31;blue-collar;married;basic.9y;no;1871;yes;no;telephone;may;tue;97;2;-1;0;nonexistent;no
55;unemployed;married;basic.4y;unknown;1190;yes;no;telephone;may;tue;164;1;391;0;nonexistent;no
59;housemaid;married;basic.4y;unknown;563;no;yes;telephone;may;tue;70;1;119;0;nonexistent;no
28;blue-collar;single;basic.9y;no;6;unknown;unknown;telephone;may;tue;71;1;-1;0;nonexistent;no
48;blue-collar;married;basic.9y;no;594;yes;no;telephone;may;tue;723;1;-1;0;nonexistent;no
37;services;married;basic.9y;no;617;yes;no;telephone;may;tue;518;1;97;0;nonexistent;no
35;blue-collar;married;basic.6y;unknown;538;no;no;telephone;may;tue;147;1;-1;0;nonexistent;no
30;admin.;single;high.school;no;303;yes;yes;telephone;may;tue;101;1;126;0;nonexistent;no
30;admin.;single;high.school;no;985;no;no;telephone;may;tue;142;1;50;0;nonexistent;no
32;admin.;single;university.degree;unknown;897;no;no;telephone;may;tue;1346;1;-1;0;nonexistent;yes
53;admin.;married;high.school;no;171;yes;no;telephone;may;tue;520;1;87;0;nonexistent;no
34;blue-collar;married;basic.4y;no;1633;no;no;telephone;may;tue;611;2;-1;0;nonexistent;no
51;unemployed;married;basic.9y;unknown;1085;yes;no;telephone;may;tue;66;1;86;0;nonexistent;no
43;admin.;married;high.school;no;1980;yes;no;telephone;may;tue;135;3;-1;0;nonexistent;no
54;retired;divorced;basic.4y;no;1933;yes;no;telephone;may;tue;276;2;-1;0;nonexistent;no
45;services;single;professional.course;unknown;1841;no;no;telephone;may;tue;449;1;-1;0;nonexistent;no
46;management;single;university.degree;no;42;no;no;telephone;may;tue;98;1;94;0;nonexistent;no
57;admin.;divorced;university.degree;no;794;yes;no;telephone;may;tue;105;1;-1;0;nonexistent;no
34;admin.;divorced;university.degree;no;905;no;no;telephone;may;tue;382;2;-1;0;nonexistent;no
33;housemaid;married;basic.4y;no;8295;no;no;telephone;may;tue;213;1;-1;0;nonexistent;no
48;admin.;married;high.school;no;0;yes;no;telephone;may;tue;116;1;-1;0;nonexistent;no
37;unknown;married;university.degree;no;874;no;yes;telephone;may;tue;249;3;-1;0;nonexistent;no
33;self-employed;married;university.degree;no;4321;yes;no;telephone;may;tue;50;1;-1;0;nonexistent;no
36;admin.;single;university.degree;no;0;no;yes;telephone;may;tue;138;1;-1;0;nonexistent;no
48;unknown;married;basic.4y;unknown;745;no;no;telephone;may;tue;375;1;-1;0;nonexistent;no
28;blue-collar;single;basic.9y;no;924;yes;no;telephone;may;tue;49;1;98;0;nonexistent;no
30;admin.;single;university.degree;no;216;yes;no;telephone;may;tue;178;2;-1;0;nonexistent;no
31;management;single;university.degree;no;1159;no;no;telephone;may;tue;169;1;-1;0;nonexistent;no
51;unemployed;married;basic.9y;unknown;3290;no;no;telephone;may;tue;1386;1;-1;0;nonexistent;no
26;admin.;married;high.school;unknown;582;no;no;telephone;may;tue;155;1;-1;0;nonexistent;no
40;blue-collar;married;basic.6y;unknown;380;no;no;telephone;may;tue;120;1;-1;0;nonexistent;no
40;blue-collar;married;basic.6y;unknown;682;yes;no;telephone;may;tue;203;1;91;0;nonexistent;no
51;blue-collar;divorced;basic.4y;no;92;no;no;telephone;may;tue;244;1;-1;0;nonexistent;no
30;blue-collar;single;basic.9y;no;66;yes;no;telephone;may;tue;428;1;-1;0;nonexistent;no
34;entrepreneur;married;professional.course;no;252;yes;no;telephone;may;tue;53;1;-1;0;nonexistent;no
51;blue-collar;divorced;basic.4y;no;6574;no;no;telephone;may;tue;360;1;-1;0;nonexistent;no
39;admin.;single;high.school;unknown;2094;no;no;telephone;may;tue;215;1;-1;0;nonexistent;no
57;blue-collar;married;basic.4y;unknown;294;no;yes;telephone;may;tue;500;2;-1;0;nonexistent;no
33;technician;divorced;high.school;no;1177;no;no;telephone;may;tue;207;1;-1;0;nonexistent;no
33;management;married;basic.4y;no;8866;yes;yes;telephone;may;tue;568;4;83;0;nonexistent;yes
22;blue-collar;single;basic.6y;unknown;3407;unknown;unknown;telephone;may;tue;270;1;85;0;nonexistent;no
38;admin.;married;university.degree;no;5205;unknown;unknown;telephone;may;tue;154;1;-1;0;nonexistent;no
56;technician;married;basic.4y;unknown;3630;unknown;unknown;telephone;may;tue;272;1;-1;0;nonexistent;no
45;services;married;high.school;no;12;no;no;telephone;may;tue;229;1;-1;0;nonexistent;no
50;technician;married;professional.course;no;544;no;no;telephone;may;tue;108;1;357;0;nonexistent;no
28;admin.;married;university.degree;no;10346;yes;no;telephone;may;tue;210;1;207;0;nonexistent;no
53;technician;married;professional.course;unknown;1612;yes;no;telephone;may;tue;383;1;98;0;nonexistent;no
39;self-employed;married;basic.4y;unknown;718;yes;no;telephone;may;tue;3366;3;-1;0;nonexistent;no
